"Date","pH_ScientificUnits","Salinity_PartsPerThousand","WaterTemp_Celcius","Turbidity_FNU","DissOxy_MilligramPerLitre","newdate"
"3/31/2021 0:00",7.7,19.14221,26.4,0.21,6.91,2021-03-31 00:00:00
"3/31/2021 1:00",7.66,19.14051,26.33,0.22,6.65,2021-03-31 01:00:00
"3/31/2021 2:00",7.64,19.14054,26.26,0.21,6.44,2021-03-31 02:00:00
"3/31/2021 3:00",7.61,19.13843,26.19,0.28,6.24,2021-03-31 03:00:00
"3/31/2021 3:00",7.61,19.13843,26.19,NA,6.24,2021-03-31 03:00:00
"3/31/2021 5:00",7.56,19.13423,26.04,0.03,6,2021-03-31 05:00:00
"3/31/2021 6:00",7.53,19.13327,25.97,0.1,5.91,2021-03-31 06:00:00
"3/31/2021 7:00",7.52,19.12191,25.93,0.1,5.71,2021-03-31 07:00:00
"3/31/2021 8:00",7.56,19.11416,25.93,0.32,6.03,2021-03-31 08:00:00
"3/31/2021 9:00",7.59,19.11516,26,0.42,6.28,2021-03-31 09:00:00
"3/31/2021 10:00",7.63,19.12149,26.15,0.65,6.72,2021-03-31 10:00:00
"3/31/2021 11:00",7.65,19.12755,26.42,0.64,6.9,2021-03-31 11:00:00
"3/31/2021 12:00",7.67,19.13284,26.71,0.77,7.25,2021-03-31 12:00:00
"3/31/2021 13:00",7.71,19.12752,26.96,0.94,7.66,2021-03-31 13:00:00
"3/31/2021 14:00",7.74,19.12676,27.15,0.78,7.93,2021-03-31 14:00:00
"3/31/2021 15:00",7.73,19.1245,27.33,0.96,7.97,2021-03-31 15:00:00
"3/31/2021 16:00",7.74,19.07595,27.31,1.99,7.96,2021-03-31 16:00:00
"3/31/2021 17:00",7.67,19.04056,27.24,1.41,7.58,2021-03-31 17:00:00
"3/31/2021 18:00",7.69,19.03792,27.18,1.06,7.62,2021-03-31 18:00:00
"3/31/2021 19:00",7.65,19.03135,27.08,0.91,7.4,2021-03-31 19:00:00
"3/31/2021 20:00",7.64,18.96093,27,0.59,7.22,2021-03-31 20:00:00
"3/31/2021 21:00",7.62,18.89389,26.84,0.86,7.02,2021-03-31 21:00:00
"3/31/2021 22:00",7.64,18.91217,26.74,0.73,6.9,2021-03-31 22:00:00
"3/31/2021 23:00",7.62,18.88244,26.65,0.41,6.71,2021-03-31 23:00:00
"4/1/2021 0:00",7.6,18.88417,26.57,0.32,6.62,2021-04-01 00:00:00
"4/1/2021 1:00",7.58,18.88715,26.5,0.26,6.47,2021-04-01 01:00:00
"4/1/2021 2:00",7.56,18.8918,26.44,0.34,6.39,2021-04-01 02:00:00
"4/1/2021 3:00",7.51,18.89604,26.38,0.38,6.14,2021-04-01 03:00:00
"4/1/2021 4:00",7.48,18.89998,26.29,0.44,5.98,2021-04-01 04:00:00
"4/1/2021 5:00",7.48,18.89599,26.18,0.34,5.92,2021-04-01 05:00:00
"4/1/2021 6:00",7.49,18.89836,26.07,0.29,5.86,2021-04-01 06:00:00
"4/1/2021 7:00",7.5,18.89889,25.97,0.35,5.89,2021-04-01 07:00:00
"4/1/2021 8:00",7.53,18.89891,25.93,1.05,6.08,2021-04-01 08:00:00
"4/1/2021 9:00",7.56,18.89896,25.98,0.51,6.32,2021-04-01 09:00:00
"4/1/2021 10:00",7.6,18.90359,26.06,1.3,6.65,2021-04-01 10:00:00
"4/1/2021 11:00",7.63,18.90673,26.21,0.98,6.93,2021-04-01 11:00:00
"4/1/2021 12:00",7.64,18.90835,26.22,1.48,7.05,2021-04-01 12:00:00
"4/1/2021 13:00",7.65,18.89765,26.22,7.28,7.09,2021-04-01 13:00:00
"4/1/2021 14:00",7.65,18.90522,26.19,8.75,6.93,2021-04-01 14:00:00
"4/1/2021 15:00",7.65,18.91868,25.92,16.17,6.78,2021-04-01 15:00:00
"4/1/2021 16:00",7.71,18.90745,25.63,15.4,6.98,2021-04-01 16:00:00
"4/1/2021 17:00",7.71,18.89346,25.45,15.43,6.78,2021-04-01 17:00:00
"4/1/2021 18:00",7.67,18.95094,25.09,9.52,6.87,2021-04-01 18:00:00
"4/1/2021 19:00",7.71,18.98518,24.84,7.81,6.96,2021-04-01 19:00:00
"4/1/2021 20:00",7.77,18.91104,24.25,7.97,6.89,2021-04-01 20:00:00
"4/1/2021 21:00",7.75,18.90713,23.66,9.06,6.77,2021-04-01 21:00:00
"4/1/2021 22:00",7.77,18.86084,23.26,10.45,6.74,2021-04-01 22:00:00
"4/1/2021 23:00",7.73,18.89123,22.92,11.67,6.67,2021-04-01 23:00:00
"4/2/2021 0:00",7.71,18.89519,22.55,10.27,6.64,2021-04-02 00:00:00
"4/2/2021 1:00",7.63,18.99067,22.63,23.79,6.51,2021-04-02 01:00:00
"4/2/2021 2:00",7.6,19.01316,22.41,17.25,6.5,2021-04-02 02:00:00
"4/2/2021 3:00",7.59,19.01612,22.05,15.64,6.52,2021-04-02 03:00:00
"4/2/2021 4:00",7.59,19.11302,21.62,13.88,6.61,2021-04-02 04:00:00
"4/2/2021 5:00",7.71,19.30968,21.04,8.69,6.78,2021-04-02 05:00:00
"4/2/2021 6:00",7.77,19.31207,20.4,6.17,6.92,2021-04-02 06:00:00
"4/2/2021 7:00",7.86,19.36197,20.09,3.71,6.99,2021-04-02 07:00:00
"4/2/2021 8:00",7.87,19.31765,19.88,4.68,7.1,2021-04-02 08:00:00
"4/2/2021 9:00",7.8,19.32635,19.51,6.63,7.32,2021-04-02 09:00:00
"4/2/2021 10:00",7.76,19.321,19.41,10.8,7.42,2021-04-02 10:00:00
"4/2/2021 11:00",7.72,19.30921,19.54,12.6,7.59,2021-04-02 11:00:00
"4/2/2021 12:00",7.67,19.22976,20.04,23.61,7.42,2021-04-02 12:00:00
"4/2/2021 13:00",7.64,19.21513,20.54,20.83,7.44,2021-04-02 13:00:00
"4/2/2021 14:00",7.64,19.22051,21.13,23.05,7.4,2021-04-02 14:00:00
"4/2/2021 15:00",7.66,19.21899,21.39,17.09,7.56,2021-04-02 15:00:00
"4/2/2021 16:00",7.69,19.22294,21.5,14.07,7.78,2021-04-02 16:00:00
"4/2/2021 17:00",7.75,19.26364,21.54,13.16,7.99,2021-04-02 17:00:00
"4/2/2021 18:00",7.77,19.21218,21.41,8.73,7.98,2021-04-02 18:00:00
"4/2/2021 19:00",7.78,19.25157,21.2,6.73,7.94,2021-04-02 19:00:00
"4/2/2021 20:00",7.77,19.33108,20.85,6.55,7.86,2021-04-02 20:00:00
"4/2/2021 21:00",7.87,19.34291,20.74,8.4,7.86,2021-04-02 21:00:00
"4/2/2021 22:00",7.87,19.32395,20.5,6.66,7.75,2021-04-02 22:00:00
"4/2/2021 23:00",7.85,19.30121,20.16,5.27,7.66,2021-04-02 23:00:00
"4/3/2021 0:00",7.83,19.32505,20.02,1.81,7.6,2021-04-03 00:00:00
"4/3/2021 1:00",7.81,19.34061,19.9,1.3,7.54,2021-04-03 01:00:00
"4/3/2021 2:00",7.8,19.34171,19.73,1.24,7.47,2021-04-03 02:00:00
"4/3/2021 3:00",7.76,19.41365,19.55,1.35,7.4,2021-04-03 03:00:00
"4/3/2021 4:00",7.77,19.41502,19.38,0.78,7.4,2021-04-03 04:00:00
"4/3/2021 5:00",7.75,19.41313,19.25,0.72,7.33,2021-04-03 05:00:00
"4/3/2021 6:00",7.72,19.42782,19.1,0.6,7.28,2021-04-03 06:00:00
"4/3/2021 7:00",7.72,19.44482,18.99,0.65,7.29,2021-04-03 07:00:00
"4/3/2021 8:00",7.75,19.4402,18.97,0.82,7.27,2021-04-03 08:00:00
"4/3/2021 9:00",7.81,19.4091,18.79,0.9,7.47,2021-04-03 09:00:00
"4/3/2021 10:00",7.78,19.44265,18.58,0.85,7.69,2021-04-03 10:00:00
"4/3/2021 11:00",7.78,19.43224,18.55,0.9,8,2021-04-03 11:00:00
"4/3/2021 12:00",7.76,19.35569,18.56,1.51,8.21,2021-04-03 12:00:00
"4/3/2021 13:00",7.75,19.34305,18.75,1.72,8.25,2021-04-03 13:00:00
"4/3/2021 14:00",7.78,19.32904,18.99,1.62,8.53,2021-04-03 14:00:00
"4/3/2021 15:00",7.81,19.32386,19.25,1.16,8.82,2021-04-03 15:00:00
"4/3/2021 16:00",7.84,19.32306,19.47,0.89,9,2021-04-03 16:00:00
"4/3/2021 17:00",7.85,19.34188,19.65,0.69,9.19,2021-04-03 17:00:00
"4/3/2021 18:00",7.86,19.35154,19.68,0.39,9.25,2021-04-03 18:00:00
"4/3/2021 19:00",7.86,19.36731,19.66,0.25,9.19,2021-04-03 19:00:00
"4/3/2021 20:00",7.84,19.37574,19.65,0.29,9.11,2021-04-03 20:00:00
"4/3/2021 21:00",7.83,19.38223,19.62,0.23,9.02,2021-04-03 21:00:00
"4/3/2021 22:00",7.81,19.38405,19.53,0.2,8.91,2021-04-03 22:00:00
"4/3/2021 23:00",7.8,19.38234,19.43,0.39,8.86,2021-04-03 23:00:00
"4/4/2021 0:00",7.78,19.39944,19.38,0.21,8.71,2021-04-04 00:00:00
"4/4/2021 1:00",7.76,19.43629,19.34,0.12,8.58,2021-04-04 01:00:00
"4/4/2021 2:00",7.75,19.47929,19.33,0.21,8.47,2021-04-04 02:00:00
"4/4/2021 3:00",7.73,19.49301,19.33,0.47,8.3,2021-04-04 03:00:00
"4/4/2021 4:00",7.72,19.50362,19.28,0.4,8.12,2021-04-04 04:00:00
"4/4/2021 5:00",7.72,19.50538,19.23,0.27,7.98,2021-04-04 05:00:00
"4/4/2021 6:00",7.69,19.49448,19.17,0.26,7.84,2021-04-04 06:00:00
"4/4/2021 7:00",7.67,19.48462,19.14,0.13,7.71,2021-04-04 07:00:00
"4/4/2021 8:00",7.65,19.47505,19.18,0.14,7.67,2021-04-04 08:00:00
"4/4/2021 9:00",7.71,19.47097,19.29,0.22,8,2021-04-04 09:00:00
"4/4/2021 10:00",7.74,19.40892,19.49,0.27,8.24,2021-04-04 10:00:00
"4/4/2021 11:00",7.78,19.40614,19.7,0.25,8.54,2021-04-04 11:00:00
"4/4/2021 12:00",7.8,19.40004,19.99,0.3,8.78,2021-04-04 12:00:00
"4/4/2021 13:00",7.86,19.39788,20.29,0.21,9.16,2021-04-04 13:00:00
"4/4/2021 14:00",7.88,19.38701,20.55,0.32,9.28,2021-04-04 14:00:00
"4/4/2021 15:00",7.9,19.38199,20.72,0.34,9.4,2021-04-04 15:00:00
"4/4/2021 16:00",7.97,19.36036,20.69,0.76,9.91,2021-04-04 16:00:00
"4/4/2021 17:00",8,19.36169,20.69,0.24,10.13,2021-04-04 17:00:00
"4/4/2021 18:00",7.99,19.36485,20.69,0.12,10.08,2021-04-04 18:00:00
"4/4/2021 19:00",7.96,19.36744,20.61,0.04,9.94,2021-04-04 19:00:00
"4/4/2021 19:00",7.96,19.36744,20.61,NA,9.94,2021-04-04 19:00:00
"4/4/2021 21:00",7.99,19.37801,20.2,0.02,9.98,2021-04-04 21:00:00
"4/4/2021 22:00",7.97,19.37745,20.13,0.2,9.77,2021-04-04 22:00:00
"4/4/2021 22:00",7.97,19.37745,20.13,NA,9.77,2021-04-04 22:00:00
"4/5/2021 4:00",7.73,19.402,20.08,NA,8.32,2021-04-05 04:00:00
"4/5/2021 4:00",7.73,19.402,20.08,0.21,8.32,2021-04-05 04:00:00
"4/5/2021 11:00",7.96,19.38223,20.04,0.1,9.97,2021-04-05 11:00:00
"4/5/2021 12:00",8,19.38729,20.19,0.05,10.33,2021-04-05 12:00:00
"4/5/2021 13:00",8.01,19.38245,20.5,0.21,10.46,2021-04-05 13:00:00
"4/5/2021 14:00",7.98,19.43953,21.13,0.2,10.25,2021-04-05 14:00:00
"4/5/2021 15:00",7.96,19.40532,21.54,0.12,10.33,2021-04-05 15:00:00
"4/5/2021 16:00",7.95,19.40529,21.85,0.11,10.15,2021-04-05 16:00:00
"4/5/2021 16:00",7.95,19.40529,21.85,NA,10.15,2021-04-05 16:00:00
"4/5/2021 19:00",7.96,19.4111,21.67,0.01,10.21,2021-04-05 19:00:00
"4/5/2021 19:00",7.96,19.4111,21.67,NA,10.21,2021-04-05 19:00:00
"4/5/2021 23:00",7.91,19.42255,21.28,0.1,9.64,2021-04-05 23:00:00
"4/6/2021 0:00",7.88,19.41657,21.2,NA,9.4,2021-04-06 00:00:00
"4/6/2021 0:00",7.88,19.41657,21.2,0.42,9.4,2021-04-06 00:00:00
"4/6/2021 10:00",7.84,19.37088,20.84,0.05,9.22,2021-04-06 10:00:00
"4/6/2021 11:00",7.88,19.37005,21.01,0.32,9.61,2021-04-06 11:00:00
"4/6/2021 12:00",7.92,19.36975,21.17,0.49,9.93,2021-04-06 12:00:00
"4/6/2021 13:00",7.97,19.36504,21.36,0.17,10.51,2021-04-06 13:00:00
"4/6/2021 14:00",7.99,19.35274,21.5,0.26,10.8,2021-04-06 14:00:00
"4/6/2021 15:00",8,19.3675,21.74,NA,11.05,2021-04-06 15:00:00
"4/6/2021 15:00",8,19.3675,21.74,0.1,11.05,2021-04-06 15:00:00
"4/6/2021 20:00",7.93,19.37683,22.1,NA,10.1,2021-04-06 20:00:00
"4/6/2021 20:00",7.93,19.37683,22.1,0.05,10.1,2021-04-06 20:00:00
"4/6/2021 23:00",7.88,19.38306,21.84,0.01,9.5,2021-04-06 23:00:00
"4/6/2021 23:00",7.88,19.38306,21.84,NA,9.5,2021-04-06 23:00:00
"4/7/2021 3:00",7.8,19.3908,21.52,NA,8.96,2021-04-07 03:00:00
"4/7/2021 3:00",7.8,19.3908,21.52,0,8.96,2021-04-07 03:00:00
"4/7/2021 10:00",7.89,19.41906,21.4,0.38,9.05,2021-04-07 10:00:00
"4/7/2021 11:00",7.94,19.42131,21.55,0.3,9.39,2021-04-07 11:00:00
"4/7/2021 12:00",7.98,19.42984,21.76,0.37,9.73,2021-04-07 12:00:00
"4/7/2021 13:00",8.01,19.43663,22,0.53,10,2021-04-07 13:00:00
"4/7/2021 14:00",8.01,19.45089,22.26,0.43,10.13,2021-04-07 14:00:00
"4/7/2021 15:00",8.01,19.44885,22.56,0.47,10.23,2021-04-07 15:00:00
"4/7/2021 16:00",8.06,19.45977,22.83,0.34,10.72,2021-04-07 16:00:00
"4/7/2021 17:00",8.04,19.45968,23.2,0.2,10.18,2021-04-07 17:00:00
"4/7/2021 18:00",8.04,19.45162,23.17,0.24,10.06,2021-04-07 18:00:00
"4/7/2021 19:00",8.02,19.453,23.04,0.23,9.87,2021-04-07 19:00:00
"4/7/2021 20:00",7.99,19.45432,22.94,0.26,9.61,2021-04-07 20:00:00
"4/7/2021 21:00",7.96,19.45358,22.88,0.22,9.31,2021-04-07 21:00:00
"4/7/2021 22:00",7.94,19.4611,22.76,0.23,9.12,2021-04-07 22:00:00
"4/7/2021 23:00",7.91,19.45902,22.7,0.24,8.89,2021-04-07 23:00:00
"4/8/2021 0:00",7.88,19.46951,22.59,0.23,8.69,2021-04-08 00:00:00
"4/8/2021 1:00",7.85,19.47515,22.53,0.36,8.45,2021-04-08 01:00:00
"4/8/2021 2:00",7.82,19.47969,22.44,0.19,8.26,2021-04-08 02:00:00
"4/8/2021 3:00",7.79,19.48826,22.33,0.19,8.07,2021-04-08 03:00:00
"4/8/2021 4:00",7.75,19.48866,22.24,0.21,7.83,2021-04-08 04:00:00
"4/8/2021 5:00",7.72,19.5106,22.14,0.23,7.68,2021-04-08 05:00:00
"4/8/2021 6:00",7.69,19.5296,22.08,0.21,7.48,2021-04-08 06:00:00
"4/8/2021 7:00",7.68,19.54982,22.02,0.23,7.39,2021-04-08 07:00:00
"4/8/2021 8:00",7.7,19.56528,22.05,0.38,7.41,2021-04-08 08:00:00
"4/8/2021 9:00",7.72,19.57499,22.16,0.3,7.52,2021-04-08 09:00:00
"4/8/2021 10:00",7.78,19.56794,22.3,0.45,8.02,2021-04-08 10:00:00
"4/8/2021 11:00",7.84,19.5577,22.45,0.61,8.55,2021-04-08 11:00:00
"4/8/2021 12:00",7.93,19.56075,22.64,0.62,9.24,2021-04-08 12:00:00
"4/8/2021 13:00",7.97,19.56186,22.87,0.58,9.53,2021-04-08 13:00:00
"4/8/2021 14:00",8,19.54734,23.12,0.69,9.94,2021-04-08 14:00:00
"4/8/2021 15:00",7.99,19.54948,23.6,0.54,9.78,2021-04-08 15:00:00
"4/8/2021 16:00",7.98,19.56913,23.89,0.49,9.52,2021-04-08 16:00:00
"4/8/2021 17:00",7.99,19.56655,23.94,0.6,9.47,2021-04-08 17:00:00
"4/8/2021 18:00",7.99,19.56899,23.9,0.58,9.35,2021-04-08 18:00:00
"4/8/2021 19:00",7.96,19.57274,23.79,0.67,9.05,2021-04-08 19:00:00
"4/8/2021 20:00",7.93,19.57737,23.67,1.15,8.73,2021-04-08 20:00:00
"4/8/2021 21:00",7.91,19.57633,23.55,0.47,8.54,2021-04-08 21:00:00
"4/8/2021 22:00",7.87,19.56454,23.49,0.64,8.24,2021-04-08 22:00:00
"4/8/2021 23:00",7.84,19.58046,23.42,0.53,8.03,2021-04-08 23:00:00
"4/9/2021 0:00",7.81,19.57563,23.31,0.55,7.87,2021-04-09 00:00:00
"4/9/2021 1:00",7.77,19.57943,23.21,0.5,7.66,2021-04-09 01:00:00
"4/9/2021 2:00",7.73,19.57788,23.11,0.36,7.48,2021-04-09 02:00:00
"4/9/2021 3:00",7.69,19.57367,23.03,0.6,7.29,2021-04-09 03:00:00
"4/9/2021 4:00",7.68,19.57159,22.93,0.81,7.18,2021-04-09 04:00:00
"4/9/2021 5:00",7.65,19.57016,22.88,0.33,7.06,2021-04-09 05:00:00
"4/9/2021 6:00",7.66,19.56333,22.79,0.38,6.99,2021-04-09 06:00:00
"4/9/2021 7:00",7.67,19.55764,22.73,0.42,7,2021-04-09 07:00:00
"4/9/2021 8:00",7.7,19.55611,22.75,0.75,7.17,2021-04-09 08:00:00
"4/9/2021 9:00",7.75,19.55667,22.84,0.35,7.46,2021-04-09 09:00:00
"4/9/2021 10:00",7.8,19.55347,22.97,0.59,8.01,2021-04-09 10:00:00
"4/9/2021 11:00",7.85,19.55278,23.14,0.72,8.34,2021-04-09 11:00:00
"4/9/2021 12:00",7.88,19.55413,23.33,0.77,8.68,2021-04-09 12:00:00
"4/9/2021 13:00",7.94,19.56134,23.5,0.92,9.27,2021-04-09 13:00:00
"4/9/2021 14:00",7.99,19.56411,23.72,1.04,9.73,2021-04-09 14:00:00
"4/9/2021 15:00",8,19.57245,23.99,0.96,9.6,2021-04-09 15:00:00
"4/9/2021 16:00",8.03,19.55762,24.25,0.97,9.82,2021-04-09 16:00:00
"4/9/2021 17:00",8.03,19.55762,24.25,0.93,9.82,2021-04-09 17:00:00
"4/9/2021 18:00",8.03,19.57873,24.58,0.86,9.55,2021-04-09 18:00:00
"4/9/2021 19:00",7.99,19.59613,24.56,0.77,9.11,2021-04-09 19:00:00
"4/9/2021 20:00",7.96,19.59431,24.42,0.64,8.88,2021-04-09 20:00:00
"4/9/2021 21:00",7.93,19.59456,24.3,0.62,8.66,2021-04-09 21:00:00
"4/9/2021 22:00",7.9,19.58794,24.18,1.21,8.41,2021-04-09 22:00:00
"4/9/2021 23:00",7.88,19.59966,24.11,0.74,8.19,2021-04-09 23:00:00
"4/10/2021 0:00",7.86,19.60783,24.05,0.86,7.92,2021-04-10 00:00:00
"4/10/2021 1:00",7.83,19.61087,23.94,0.75,7.77,2021-04-10 01:00:00
"4/10/2021 2:00",7.8,19.6166,23.86,0.93,7.52,2021-04-10 02:00:00
"4/10/2021 3:00",7.78,19.62322,23.8,0.89,7.24,2021-04-10 03:00:00
"4/10/2021 4:00",7.78,19.6333,23.74,0.74,7.13,2021-04-10 04:00:00
"4/10/2021 5:00",7.79,19.63705,23.65,0.57,7.05,2021-04-10 05:00:00
"4/10/2021 6:00",7.76,19.64135,23.55,1.33,6.92,2021-04-10 06:00:00
"4/10/2021 7:00",7.77,19.64168,23.45,0.8,6.91,2021-04-10 07:00:00
"4/10/2021 8:00",7.79,19.64431,23.42,0.69,7.07,2021-04-10 08:00:00
"4/10/2021 9:00",7.83,19.63982,23.54,0.59,7.38,2021-04-10 09:00:00
"4/10/2021 10:00",7.88,19.63742,23.71,0.7,7.77,2021-04-10 10:00:00
"4/10/2021 11:00",7.91,19.60988,23.77,0.75,8.22,2021-04-10 11:00:00
"4/10/2021 12:00",7.98,19.61515,24.19,1.05,8.31,2021-04-10 12:00:00
"4/10/2021 13:00",8.01,19.60683,24.55,0.98,8.77,2021-04-10 13:00:00
"4/10/2021 14:00",8.04,19.6143,24.85,1.09,8.94,2021-04-10 14:00:00
"4/10/2021 15:00",8.11,19.61995,25.08,1.65,8.91,2021-04-10 15:00:00
"4/10/2021 16:00",8.08,19.62244,25.09,1.7,8.75,2021-04-10 16:00:00
"4/10/2021 17:00",8.08,19.62561,25.07,1.27,8.7,2021-04-10 17:00:00
"4/10/2021 18:00",8.08,19.63093,25.06,1.07,8.37,2021-04-10 18:00:00
"4/10/2021 19:00",8.18,19.5955,25.09,10.34,7.9,2021-04-10 19:00:00
"4/10/2021 20:00",8.13,19.58837,24.73,6.58,7.77,2021-04-10 20:00:00
"4/10/2021 21:00",8.06,19.59533,24.54,2.87,7.68,2021-04-10 21:00:00
"4/10/2021 22:00",8,19.60123,24.41,1.67,7.43,2021-04-10 22:00:00
"4/10/2021 23:00",8.04,19.60126,24.36,1.47,7.2,2021-04-10 23:00:00
"4/11/2021 0:00",8.02,19.60393,24.29,1.02,6.98,2021-04-11 00:00:00
"4/11/2021 1:00",7.99,19.61296,24.23,1.1,6.83,2021-04-11 01:00:00
"4/11/2021 2:00",8,19.61682,24.18,0.83,6.71,2021-04-11 02:00:00
"4/11/2021 3:00",8,19.61926,24.1,0.85,6.61,2021-04-11 03:00:00
"4/11/2021 4:00",7.97,19.61885,24.04,1.21,6.38,2021-04-11 04:00:00
"4/11/2021 5:00",7.96,19.62189,23.94,1.27,6.39,2021-04-11 05:00:00
"4/11/2021 6:00",7.98,19.62701,23.88,0.93,6.3,2021-04-11 06:00:00
"4/11/2021 7:00",7.94,19.62189,23.87,0.86,6.09,2021-04-11 07:00:00
"4/11/2021 8:00",7.97,19.6281,23.85,1.13,6.28,2021-04-11 08:00:00
"4/11/2021 9:00",7.98,19.63606,23.91,1.32,6.66,2021-04-11 09:00:00
"4/11/2021 10:00",7.96,19.63389,23.81,3.05,6.65,2021-04-11 10:00:00
"4/11/2021 11:00",7.93,19.63391,23.74,1.95,6.58,2021-04-11 11:00:00
"4/11/2021 12:00",7.9,19.62699,23.62,1.71,6.64,2021-04-11 12:00:00
"4/11/2021 13:00",7.76,19.43364,23.26,9.95,6.72,2021-04-11 13:00:00
"4/11/2021 14:00",7.7,19.39131,23.02,10.81,6.65,2021-04-11 14:00:00
"4/11/2021 15:00",7.64,19.37197,22.81,11.41,6.52,2021-04-11 15:00:00
"4/11/2021 16:00",7.66,19.33127,22.73,4.29,6.59,2021-04-11 16:00:00
"4/11/2021 17:00",7.64,19.30531,22.6,2.34,6.59,2021-04-11 17:00:00
"4/11/2021 18:00",7.7,19.28974,22.56,1.4,6.63,2021-04-11 18:00:00
"4/11/2021 19:00",7.71,19.29329,22.51,0.83,6.54,2021-04-11 19:00:00
"4/11/2021 20:00",7.75,19.29414,22.47,0.73,6.53,2021-04-11 20:00:00
"4/11/2021 21:00",7.75,19.29215,22.44,0.9,6.3,2021-04-11 21:00:00
"4/11/2021 22:00",7.77,19.29344,22.37,1.21,6.24,2021-04-11 22:00:00
"4/11/2021 23:00",7.78,19.2957,22.28,1.01,6.31,2021-04-11 23:00:00
"4/12/2021 0:00",7.76,19.28439,22.19,3.17,6.23,2021-04-12 00:00:00
"4/12/2021 1:00",7.75,19.29586,22.08,1.9,6.16,2021-04-12 01:00:00
"4/12/2021 2:00",7.74,19.29357,21.97,1.48,6.16,2021-04-12 02:00:00
"4/12/2021 3:00",7.73,19.28988,21.89,1.06,6.13,2021-04-12 03:00:00
"4/12/2021 4:00",7.7,19.2938,21.83,0.95,6,2021-04-12 04:00:00
"4/12/2021 5:00",7.7,19.29435,21.77,0.89,6.04,2021-04-12 05:00:00
"4/12/2021 6:00",7.71,19.29601,21.75,0.83,6,2021-04-12 06:00:00
"4/12/2021 7:00",7.71,19.30073,21.71,1.1,6.03,2021-04-12 07:00:00
"4/12/2021 8:00",7.73,19.30275,21.73,1.08,6.26,2021-04-12 08:00:00
"4/12/2021 9:00",7.71,19.30591,21.8,1.17,6.48,2021-04-12 09:00:00
"4/12/2021 10:00",7.7,19.31872,21.97,1.33,6.84,2021-04-12 10:00:00
"4/12/2021 11:00",7.78,19.33555,22.03,0.97,7.64,2021-04-12 11:00:00
"4/12/2021 12:00",7.85,19.36006,22.33,0.74,7.92,2021-04-12 12:00:00
"4/12/2021 13:00",7.9,19.34874,22.56,0.71,8.3,2021-04-12 13:00:00
"4/12/2021 14:00",7.95,19.33053,22.78,0.73,8.9,2021-04-12 14:00:00
"4/12/2021 15:00",7.88,19.17226,23.04,1.04,8.49,2021-04-12 15:00:00
"4/12/2021 16:00",7.89,19.14468,23.18,1.03,8.24,2021-04-12 16:00:00
"4/12/2021 17:00",7.94,19.14468,23.24,1.11,8.7,2021-04-12 17:00:00
"4/12/2021 18:00",7.92,19.12467,23.22,0.8,8.57,2021-04-12 18:00:00
"4/12/2021 19:00",7.91,19.1174,23.16,0.73,8.44,2021-04-12 19:00:00
"4/12/2021 20:00",7.87,19.10914,23.12,0.94,8.07,2021-04-12 20:00:00
"4/12/2021 21:00",7.83,19.10713,23.12,0.88,7.83,2021-04-12 21:00:00
"4/12/2021 22:00",7.79,19.10855,23.07,5.33,7.54,2021-04-12 22:00:00
"4/12/2021 23:00",7.75,19.11981,23,0.67,7.32,2021-04-12 23:00:00
"4/13/2021 0:00",7.78,19.11591,22.93,0.56,7.47,2021-04-13 00:00:00
"4/13/2021 1:00",7.75,19.10536,22.9,1.41,7.33,2021-04-13 01:00:00
"4/13/2021 2:00",7.73,19.10817,22.83,2.14,7.22,2021-04-13 02:00:00
"4/13/2021 3:00",7.74,19.12848,22.72,0.73,7.19,2021-04-13 03:00:00
"4/13/2021 4:00",7.73,19.14834,22.68,0.93,7.09,2021-04-13 04:00:00
"4/13/2021 5:00",7.7,19.16763,22.61,0.78,6.94,2021-04-13 05:00:00
"4/13/2021 6:00",7.69,19.15744,22.49,0.65,6.89,2021-04-13 06:00:00
"4/13/2021 7:00",7.7,19.13882,22.36,0.78,6.97,2021-04-13 07:00:00
"4/13/2021 8:00",7.73,19.13597,22.35,0.63,7.18,2021-04-13 08:00:00
"4/13/2021 9:00",7.78,19.13052,22.44,1.34,7.51,2021-04-13 09:00:00
"4/13/2021 10:00",7.84,19.13995,22.64,0.83,7.99,2021-04-13 10:00:00
"4/13/2021 11:00",7.84,19.1408,22.94,0.63,7.93,2021-04-13 11:00:00
"4/13/2021 12:00",7.92,19.12754,23.22,0.68,8.48,2021-04-13 12:00:00
"4/13/2021 13:00",7.97,19.12781,23.5,0.46,8.87,2021-04-13 13:00:00
"4/13/2021 14:00",8,19.14542,23.87,0.48,9.12,2021-04-13 14:00:00
"4/13/2021 15:00",8.03,19.14992,24.11,0.48,9.31,2021-04-13 15:00:00
"4/13/2021 16:00",8.05,19.16579,24.35,0.47,9.55,2021-04-13 16:00:00
"4/13/2021 17:00",8.07,19.19367,24.52,0.77,9.68,2021-04-13 17:00:00
"4/13/2021 18:00",8.07,19.19433,24.56,0.61,9.57,2021-04-13 18:00:00
"4/13/2021 19:00",8.05,19.18673,24.52,0.53,9.27,2021-04-13 19:00:00
"4/13/2021 20:00",8.04,19.17272,24.46,0.42,9,2021-04-13 20:00:00
"4/13/2021 21:00",8.02,19.16182,24.39,0.26,8.87,2021-04-13 21:00:00
"4/13/2021 22:00",7.99,19.16031,24.3,0.42,8.69,2021-04-13 22:00:00
