Timestamp (UTC-05:00),Value (Formazin Nephelometric Units),Grade Code,Approval Level,Interpolation Type,Event Timestamp
1/23/2021 16:00,1.48,0,800,1,
1/23/2021 17:00,1.87,0,800,1,
1/23/2021 18:00,1.86,0,800,1,
1/23/2021 19:00,1.97,0,800,1,
1/23/2021 20:00,1.8,0,800,1,
1/23/2021 21:00,1.86,0,800,1,
1/23/2021 22:00,2.19,0,800,1,
1/23/2021 23:00,1.7,0,800,1,
1/24/2021 0:00,2.29,0,800,1,
1/24/2021 1:00,5.48,0,800,1,
1/24/2021 2:00,1.65,0,800,1,
1/24/2021 3:00,1.56,0,800,1,
1/24/2021 4:00,1.9,0,800,1,
1/24/2021 5:00,1.74,0,800,1,
1/24/2021 6:00,1.62,0,800,1,
1/24/2021 7:00,1.57,0,800,1,
1/24/2021 8:00,1.54,0,800,1,
1/24/2021 9:00,1.38,0,800,1,
1/24/2021 10:00,1.39,0,800,1,
1/24/2021 11:00,1.57,0,800,1,
1/24/2021 12:00,1.4,0,800,1,
1/24/2021 13:00,1.39,0,800,1,
1/24/2021 14:00,1.44,0,800,1,
1/24/2021 15:00,1.48,0,800,1,
1/24/2021 16:00,1.54,0,800,1,
1/24/2021 17:00,1.41,0,800,1,
1/24/2021 18:00,1.37,0,800,1,
1/24/2021 19:00,1.63,0,800,1,
1/24/2021 20:00,1.45,0,800,1,
1/24/2021 21:00,1.47,0,800,1,
1/24/2021 22:00,1.59,0,800,1,
1/24/2021 23:00,1.63,0,800,1,
1/25/2021 0:00,1.74,0,800,1,
1/25/2021 1:00,1.54,0,800,1,
1/25/2021 2:00,2.33,0,800,1,
1/25/2021 3:00,1.62,0,800,1,
1/25/2021 4:00,1.72,0,800,1,
1/25/2021 5:00,1.85,0,800,1,
1/25/2021 6:00,1.74,0,800,1,
1/25/2021 7:00,1.88,0,800,1,
1/25/2021 8:00,1.83,0,800,1,
1/25/2021 9:00,2.08,0,800,1,
1/25/2021 10:00,1.77,0,800,1,
1/25/2021 11:00,1.87,0,800,1,
1/25/2021 12:00,1.85,0,800,1,
1/25/2021 13:00,1.91,0,800,1,
1/25/2021 14:00,1.96,0,800,1,
1/25/2021 15:00,2.08,0,800,1,
1/25/2021 16:00,1.69,0,800,1,
1/25/2021 17:00,1.85,0,800,1,
1/25/2021 18:00,2.48,0,800,1,
1/25/2021 19:00,1.65,0,800,1,
1/25/2021 20:00,1.73,0,800,1,
